"time_epoch","time","temp_c","temp_f","is_day","condition","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv"
"1673676000","2023-01-1407:00","4.1","39.4","0","Patchyrainpossible","1.3","2.2","217","SW","1023.0","30.22","0.1","0.0","0.0","83","69","4.1","39.4","4.1","39.4","4.1","39.4","1.4","34.5","1","100","0","0","10.0","6.0","1.9","3.1","1.0"
"1673679600","2023-01-1408:00","4.4","39.9","1","Patchyrainpossible","2.2","3.6","265","W","1024.0","30.24","0.2","0.01","0.0","82","85","4.0","39.3","4.0","39.3","4.4","39.9","1.6","34.9","1","100","0","0","10.0","6.0","3.2","5.2","1.0"
"1673683200","2023-01-1409:00","4.7","40.5","1","Patchyrainpossible","3.1","5.0","313","NW","1025.0","30.26","0.3","0.01","0.0","82","100","3.7","38.7","3.7","38.7","4.7","40.5","1.8","35.2","1","100","0","0","10.0","6.0","4.5","7.2","1.0"
"1673686800","2023-01-1410:00","4.7","40.5","1","Moderaterainattimes","3.7","6.0","309","NW","1025.0","30.26","0.5","0.02","0.0","86","100","3.4","38.2","3.4","38.2","4.7","40.5","2.5","36.4","1","100","0","0","7.3","4.0","7.5","12.1","1.0"
"1673690400","2023-01-1411:00","4.8","40.6","1","Moderaterainattimes","4.3","7.0","305","NW","1025.0","30.26","0.5","0.02","0.0","89","100","3.2","37.7","3.2","37.7","4.8","40.6","3.1","37.6","1","100","0","0","4.7","2.0","5.8","9.4","1.0"
"1673694000","2023-01-1412:00","4.8","40.6","1","Patchyrainpossible","4.9","7.9","301","WNW","1025.0","30.27","0.4","0.02","0.0","93","100","2.9","37.3","2.9","37.3","4.8","40.6","3.8","38.8","1","100","0","0","2.0","1.0","6.5","10.4","1.0"
"1673697600","2023-01-1413:00","5.1","41.1","1","Patchyrainpossible","5.6","9.0","289","WNW","1025.0","30.27","0.3","0.01","0.0","93","100","3.0","37.3","3.0","37.3","5.1","41.1","4.0","39.2","1","100","0","0","4.7","2.0","7.2","11.6","2.0"
"1673701200","2023-01-1414:00","5.3","41.6","1","Patchyrainpossible","6.3","10.1","278","W","1025.0","30.27","0.1","0.0","0.0","92","100","3.0","37.5","3.0","37.5","5.3","41.6","4.2","39.6","1","100","0","0","7.3","4.0","8.0","12.8","2.0"
"1673704800","2023-01-1415:00","5.6","42.1","1","Patchyrainpossible","6.9","11.2","266","W","1025.0","30.27","0.1","0.0","0.0","92","100","3.1","37.7","3.1","37.7","5.6","42.1","4.4","39.9","1","100","0","0","10.0","6.0","8.7","14.0","2.0"
"1673708400","2023-01-1416:00","5.3","41.5","1","Overcast","6.5","10.4","259","W","1025.0","30.27","0.0","0.0","0.0","91","99","2.9","37.3","2.9","37.3","5.3","41.5","4.0","39.3","0","0","0","0","10.0","6.0","7.6","12.2","2.0"
"1673712000","2023-01-1417:00","5.0","41.0","0","Overcast","6.0","9.7","252","WSW","1025.0","30.27","0.0","0.0","0.0","91","99","2.7","36.9","2.7","36.9","5.0","41.0","3.7","38.6","0","0","0","0","10.0","6.0","7.2","11.5","1.0"
"1673715600","2023-01-1418:00","4.7","40.5","0","Overcast","5.6","9.0","244","WSW","1025.0","30.28","0.0","0.0","0.0","91","98","2.5","36.6","2.5","36.6","4.7","40.5","3.3","37.9","0","0","0","0","10.0","6.0","5.9","9.5","1.0"
"1673719200","2023-01-1419:00","4.8","40.7","0","Overcast","5.1","8.2","241","WSW","1025.0","30.28","0.0","0.0","0.0","89","94","2.9","37.2","2.9","37.2","4.8","40.7","3.2","37.7","0","0","0","0","10.0","6.0","6.0","9.7","1.0"
"1673722800","2023-01-1420:00","5.0","40.9","0","Overcast","4.5","7.3","239","WSW","1026.0","30.28","0.0","0.0","0.0","87","90","3.3","37.9","3.3","37.9","5.0","40.9","3.0","37.5","0","0","0","0","10.0","6.0","7.5","12.0","1.0"
"1673726400","2023-01-1421:00","5.1","41.2","0","Overcast","4.0","6.5","236","WSW","1026.0","30.29","0.0","0.0","0.0","86","86","3.7","38.6","3.7","38.6","5.1","41.2","2.9","37.2","0","0","0","0","10.0","6.0","6.5","10.4","1.0"
"1673730000","2023-01-1422:00","5.3","41.5","0","Cloudy","3.9","6.2","226","SW","1025.0","30.27","0.0","0.0","0.0","82","83","4.0","39.1","4.0","39.1","5.3","41.5","2.4","36.4","0","0","0","0","10.0","6.0","6.3","10.2","1.0"
"1673733600","2023-01-1423:00","5.4","41.8","0","Cloudy","3.7","6.0","216","SW","1025.0","30.26","0.0","0.0","0.0","79","81","4.2","39.6","4.2","39.6","5.4","41.8","2.0","35.5","0","0","0","0","10.0","6.0","6.2","10.0","1.0"
"1673737200","2023-01-1500:00","5.6","42.1","0","Cloudy","3.6","5.8","205","SSW","1024.0","30.25","0.0","0.0","0.0","75","78","4.5","40.1","4.5","40.1","5.6","42.1","1.5","34.7","0","0","0","0","10.0","6.0","6.0","9.7","1.0"
"1673740800","2023-01-1501:00","5.5","41.9","0","Partlycloudy","3.8","6.1","184","S","1024.0","30.23","0.0","0.0","0.0","73","53","4.3","39.7","4.3","39.7","5.5","41.9","1.1","34.0","0","0","0","0","10.0","6.0","6.6","10.7","1.0"
"1673744400","2023-01-1502:00","5.4","41.7","0","Partlycloudy","4.0","6.5","163","SSE","1023.0","30.22","0.0","0.0","0.0","72","29","4.0","39.3","4.0","39.3","5.4","41.7","0.8","33.4","0","0","0","0","10.0","6.0","7.2","11.6","1.0"
"1673748000","2023-01-1503:00","5.3","41.5","0","Clear","4.3","6.8","142","SE","1023.0","30.2","0.0","0.0","0.0","71","4","3.8","38.9","3.8","38.9","5.3","41.5","0.4","32.7","0","0","0","0","10.0","6.0","7.8","12.6","1.0"
"1673751600","2023-01-1504:00","4.8","40.7","0","Clear","5.4","8.6","138","SE","1022.0","30.18","0.0","0.0","0.0","75","5","2.8","37.0","2.8","37.0","4.8","40.7","0.8","33.4","0","0","0","0","10.0","6.0","9.8","15.8","1.0"
"1673755200","2023-01-1505:00","4.4","39.9","0","Clear","6.5","10.4","134","SE","1022.0","30.16","0.0","0.0","0.0","80","5","1.8","35.3","1.8","35.3","4.4","39.9","1.2","34.2","0","0","0","0","10.0","6.0","11.9","19.1","1.0"
"1673758800","2023-01-1506:00","3.9","39.0","0","Clear","7.6","12.2","130","SE","1021.0","30.15","0.0","0.0","0.0","85","6","0.9","33.6","0.9","33.6","3.9","39.0","1.6","34.9","0","0","0","0","10.0","6.0","13.9","22.3","1.0"
"1673762400","2023-01-1507:00","4.4","39.9","0","Clear","8.4","13.4","132","SE","1021.0","30.14","0.0","0.0","0.0","83","6","1.2","34.2","1.2","34.2","4.4","39.9","1.8","35.2","0","0","0","0","10.0","6.0","13.7","22.1","1.0"
"1673766000","2023-01-1508:00","4.8","40.7","1","Sunny","9.1","14.6","135","SE","1020.0","30.13","0.0","0.0","0.0","82","5","1.6","34.9","1.6","34.9","4.8","40.7","2.0","35.6","0","0","0","0","10.0","6.0","13.6","21.8","2.0"
"1673769600","2023-01-1509:00","5.3","41.5","1","Sunny","9.8","15.8","137","SE","1020.0","30.12","0.0","0.0","0.0","80","5","2.0","35.6","2.0","35.6","5.3","41.5","2.2","36.0","0","0","0","0","10.0","6.0","13.4","21.6","3.0"
"1673773200","2023-01-1510:00","6.9","44.4","1","Sunny","11.3","18.1","140","SE","1019.0","30.09","0.0","0.0","0.0","74","5","3.6","38.6","3.6","38.6","6.9","44.4","2.4","36.3","0","0","0","0","10.0","6.0","17.7","28.4","3.0"
"1673776800","2023-01-1511:00","8.4","47.2","1","Sunny","12.7","20.4","143","SE","1018.0","30.06","0.0","0.0","0.0","67","5","5.4","41.6","5.4","41.6","8.4","47.2","2.5","36.6","0","0","0","0","10.0","6.0","19.3","31.1","3.0"
"1673780400","2023-01-1512:00","10.0","50.0","1","Sunny","14.1","22.7","146","SSE","1017.0","30.03","0.0","0.0","0.0","60","5","7.1","44.8","7.1","44.8","10.0","50.0","2.7","36.9","0","0","0","0","10.0","6.0","20.4","32.8","4.0"
"1673784000","2023-01-1513:00","10.3","50.5","1","Sunny","13.7","22.1","145","SE","1016.0","30.01","0.0","0.0","0.0","60","5","7.6","45.6","7.6","45.6","10.3","50.5","2.9","37.3","0","0","0","0","10.0","6.0","20.3","32.6","4.0"
"1673787600","2023-01-1514:00","10.6","51.1","1","Sunny","13.3","21.5","144","SE","1016.0","29.99","0.0","0.0","0.0","60","5","8.0","46.4","8.0","46.4","10.6","51.1","3.2","37.7","0","0","0","0","10.0","6.0","19.9","32.0","4.0"
"1673791200","2023-01-1515:00","10.9","51.6","1","Sunny","13.0","20.9","143","SE","1015.0","29.97","0.0","0.0","0.0","60","5","8.4","47.2","8.4","47.2","10.9","51.6","3.4","38.1","0","0","0","0","10.0","6.0","17.6","28.3","4.0"
"1673794800","2023-01-1516:00","10.2","50.4","1","Sunny","11.5","18.5","142","SE","1015.0","29.97","0.0","0.0","0.0","63","5","7.8","46.1","7.8","46.1","10.2","50.4","3.4","38.1","0","0","0","0","10.0","6.0","13.3","21.5","4.0"
"1673798400","2023-01-1517:00","8.5","47.4","0","Clear","10.0","16.1","141","SE","1015.0","29.98","0.0","0.0","0.0","65","4","6.0","42.7","6.0","42.7","8.5","47.4","3.0","37.3","0","0","0","0","10.0","6.0","14.6","23.5","1.0"
"1673802000","2023-01-1518:00","7.8","46.0","0","Clear","8.5","13.7","140","SE","1015.0","29.98","0.0","0.0","0.0","68","4","5.4","41.7","5.4","41.7","7.8","46.0","2.7","36.9","0","0","0","0","10.0","6.0","14.0","22.5","1.0"
"1673805600","2023-01-1519:00","7.9","46.3","0","Clear","7.9","12.7","139","SE","1015.0","29.98","0.0","0.0","0.0","70","6","5.7","42.3","5.7","42.3","7.9","46.3","2.7","36.9","0","0","0","0","10.0","6.0","13.9","22.3","1.0"
"1673809200","2023-01-1520:00","7.0","44.5","0","Clear","7.3","11.8","137","SE","1015.0","29.98","0.0","0.0","0.0","71","8","4.7","40.4","4.7","40.4","7.0","44.5","2.1","35.7","0","0","0","0","10.0","6.0","13.8","22.1","1.0"
"1673812800","2023-01-1521:00","6.0","42.8","0","Clear","6.7","10.8","136","SE","1015.0","29.98","0.0","0.0","0.0","73","10","3.7","38.6","3.7","38.6","6.0","42.8","1.4","34.5","0","0","0","0","10.0","6.0","12.1","19.4","1.0"
"1673816400","2023-01-1522:00","5.9","42.7","0","Clear","6.3","10.2","138","SE","1015.0","29.96","0.0","0.0","0.0","73","23","3.7","38.7","3.7","38.7","5.9","42.7","1.4","34.5","0","0","0","0","10.0","6.0","11.6","18.6","1.0"
"1673820000","2023-01-1523:00","5.9","42.6","0","Partlycloudy","6.0","9.6","140","SE","1014.0","29.95","0.0","0.0","0.0","73","36","3.8","38.8","3.8","38.8","5.9","42.6","1.4","34.5","0","0","0","0","10.0","6.0","11.0","17.8","1.0"
"1673823600","2023-01-1600:00","5.8","42.4","0","Partlycloudy","5.6","9.0","142","SE","1014.0","29.94","0.0","0.0","0.0","73","49","3.8","38.9","3.8","38.9","5.8","42.4","1.4","34.5","0","0","0","0","10.0","6.0","10.5","16.9","1.0"
"1673827200","2023-01-1601:00","5.6","42.0","0","Partlycloudy","4.1","6.6","131","SE","1013.0","29.92","0.0","0.0","0.0","74","35","4.2","39.5","4.2","39.5","5.6","42.0","1.3","34.3","0","0","0","0","10.0","6.0","11.4","18.4","1.0"
"1673830800","2023-01-1602:00","5.3","41.6","0","Clear","5.3","8.6","121","ESE","1013.0","29.91","0.0","0.0","0.0","74","22","3.4","38.1","3.4","38.1","5.3","41.6","1.2","34.2","0","0","0","0","10.0","6.0","10.6","17.0","1.0"
"1673834400","2023-01-1603:00","5.1","41.2","0","Clear","4.8","7.8","111","ESE","1012.0","29.89","0.0","0.0","0.0","75","9","3.3","38.0","3.3","38.0","5.1","41.2","1.1","34.0","0","0","0","0","10.0","6.0","9.5","15.3","1.0"
"1673838000","2023-01-1604:00","4.8","40.7","0","Clear","5.9","9.5","116","ESE","1011.0","29.86","0.0","0.0","0.0","76","9","2.6","36.6","2.6","36.6","4.8","40.7","1.0","33.7","0","0","0","0","10.0","6.0","11.7","18.9","1.0"
"1673841600","2023-01-1605:00","4.6","40.2","0","Clear","7.3","11.8","121","ESE","1010.0","29.84","0.0","0.0","0.0","77","9","1.8","35.2","1.8","35.2","4.6","40.2","0.8","33.5","0","0","0","0","10.0","6.0","13.9","22.3","1.0"
"1673845200","2023-01-1606:00","4.3","39.7","0","Clear","8.6","13.9","126","SE","1010.0","29.81","0.0","0.0","0.0","77","10","1.1","33.9","1.1","33.9","4.3","39.7","0.7","33.3","0","0","0","0","10.0","6.0","15.9","25.6","1.0"
"1673848800","2023-01-1607:00","4.8","40.6","0","Clear","7.1","11.4","129","SE","1009.0","29.79","0.0","0.0","0.0","75","11","2.1","35.8","2.1","35.8","4.8","40.6","0.7","33.3","0","0","0","0","10.0","6.0","16.9","27.1","1.0"
"1673852400","2023-01-1608:00","5.2","41.4","1","Sunny","8.1","13.1","133","SE","1008.0","29.77","0.0","0.0","0.0","72","13","2.4","36.2","2.4","36.2","5.2","41.4","0.7","33.3","0","0","0","0","10.0","6.0","18.2","29.2","3.0"
"1673856000","2023-01-1609:00","5.7","42.3","1","Sunny","9.2","14.8","137","SE","1008.0","29.75","0.0","0.0","0.0","70","15","2.7","36.8","2.7","36.8","5.7","42.3","0.7","33.3","0","0","0","0","10.0","6.0","19.2","31.0","3.0"
"1673859600","2023-01-1610:00","7.1","44.7","1","Sunny","10.7","17.2","138","SE","1007.0","29.72","0.0","0.0","0.0","66","16","4.0","39.2","4.0","39.2","7.1","44.7","1.1","34.0","0","0","0","0","10.0","6.0","20.0","32.2","3.0"
"1673863200","2023-01-1611:00","8.4","47.2","1","Sunny","12.2","19.6","140","SE","1005.0","29.69","0.0","0.0","0.0","62","16","5.5","41.8","5.5","41.8","8.4","47.2","1.5","34.7","0","0","0","0","10.0","6.0","21.0","33.7","3.0"
"1673866800","2023-01-1612:00","9.8","49.6","1","Sunny","13.6","22.0","142","SE","1004.0","29.66","0.0","0.0","0.0","58","17","6.9","44.5","6.9","44.5","9.8","49.6","1.9","35.4","0","0","0","0","10.0","6.0","20.5","32.9","3.0"
"1673870400","2023-01-1613:00","9.6","49.2","1","Patchyrainpossible","14.8","23.8","140","SE","1004.0","29.64","0.1","0.0","0.0","60","81","6.5","43.7","6.5","43.7","9.6","49.2","2.1","35.8","1","100","0","0","10.0","6.0","21.4","34.4","2.0"
"1673874000","2023-01-1614:00","9.3","48.8","1","Moderaterainattimes","15.9","25.6","138","SE","1003.0","29.61","0.5","0.02","0.0","61","72","6.0","42.9","6.0","42.9","9.3","48.8","2.3","36.1","1","100","0","0","10.0","6.0","25.8","41.5","2.0"
"1673877600","2023-01-1615:00","9.1","48.4","1","Patchyrainpossible","17.0","27.4","137","SE","1002.0","29.59","0.4","0.02","0.0","63","100","5.6","42.1","5.6","42.1","9.1","48.4","2.5","36.5","1","100","0","0","10.0","6.0","25.2","40.5","2.0"
"1673881200","2023-01-1616:00","9.3","48.7","1","Patchyrainpossible","17.7","28.4","140","SE","1001.0","29.57","0.4","0.02","0.0","62","83","5.7","42.3","5.7","42.3","9.3","48.7","2.5","36.5","1","100","0","0","10.0","6.0","23.5","37.8","2.0"
"1673884800","2023-01-1617:00","9.4","49.0","0","Patchyrainpossible","18.3","29.5","143","SE","1001.0","29.55","0.2","0.01","0.0","62","65","5.9","42.6","5.9","42.6","9.4","49.0","2.5","36.5","1","100","0","0","10.0","6.0","24.4","39.2","1.0"
"1673888400","2023-01-1618:00","8.4","47.1","0","Patchyrainpossible","16.6","26.7","147","SSE","1000.0","29.54","0.2","0.01","0.0","61","71","4.7","40.5","4.7","40.5","8.4","47.1","3.3","37.9","1","100","0","0","10.0","6.0","25.3","40.7","1.0"
"1673892000","2023-01-1619:00","8.2","46.8","0","Moderaterainattimes","16.5","26.5","151","SSE","1000.0","29.54","0.7","0.03","0.0","62","64","4.5","40.1","4.5","40.1","8.2","46.8","3.2","37.8","1","100","0","0","10.0","6.0","24.9","40.1","1.0"
"1673895600","2023-01-1620:00","8.1","46.6","0","Patchyrainpossible","13.9","22.4","155","SSE","1001.0","29.55","0.2","0.01","0.0","63","81","4.7","40.5","4.7","40.5","8.1","46.6","3.4","38.1","1","100","0","0","10.0","6.0","19.9","32.0","1.0"
"1673899200","2023-01-1621:00","7.9","46.2","0","Overcast","11.4","18.4","159","SSE","1001.0","29.55","0.0","0.0","0.0","64","97","4.9","40.8","4.9","40.8","7.9","46.2","3.4","38.1","0","0","0","0","10.0","6.0","20.0","32.2","1.0"
"1673902800","2023-01-1622:00","7.7","45.9","0","Cloudy","12.4","19.9","154","SSE","1000.0","29.54","0.0","0.0","0.0","66","75","4.5","40.1","4.5","40.1","7.7","45.9","3.5","38.2","0","0","0","0","10.0","6.0","19.0","30.6","1.0"
"1673906400","2023-01-1623:00","8.4","47.2","0","Partlycloudy","13.3","21.5","150","SSE","1000.0","29.53","0.0","0.0","0.0","67","52","5.3","41.5","5.3","41.5","8.4","47.2","2.8","37.0","0","0","0","0","10.0","6.0","20.8","33.5","1.0"
"1673910000","2023-01-1700:00","8.1","46.6","0","Partlycloudy","14.3","23.0","145","SE","1000.0","29.52","0.0","0.0","0.0","69","30","4.7","40.4","4.7","40.4","8.1","46.6","2.8","37.0","0","0","0","0","10.0","6.0","22.6","36.4","1.0"
"1673913600","2023-01-1701:00","7.8","46.1","0","Partlycloudy","14.8","23.8","145","SE","999.0","29.51","0.0","0.0","0.0","72","42","4.3","39.7","4.3","39.7","7.8","46.1","3.1","37.5","0","0","0","0","10.0","6.0","22.9","36.8","1.0"
"1673917200","2023-01-1702:00","7.6","45.6","0","Partlycloudy","15.2","24.5","146","SSE","999.0","29.5","0.0","0.0","0.0","75","54","3.9","38.9","3.9","38.9","7.6","45.6","3.3","38.0","0","0","0","0","10.0","6.0","23.2","37.3","1.0"
"1673920800","2023-01-1703:00","7.3","45.1","0","Cloudy","15.7","25.2","146","SSE","998.0","29.48","0.0","0.0","0.0","78","66","3.5","38.2","3.5","38.2","7.3","45.1","3.6","38.5","0","0","0","0","10.0","6.0","23.5","37.8","1.0"
"1673924400","2023-01-1704:00","7.4","45.3","0","Partlycloudy","16.8","27.0","145","SE","998.0","29.46","0.0","0.0","0.0","76","59","3.4","38.1","3.4","38.1","7.4","45.3","3.5","38.2","0","0","0","0","10.0","6.0","25.4","40.8","1.0"
"1673928000","2023-01-1705:00","7.4","45.4","0","Partlycloudy","15.0","24.2","143","SE","997.0","29.43","0.0","0.0","0.0","75","53","3.7","38.7","3.7","38.7","7.4","45.4","3.3","38.0","0","0","0","0","10.0","6.0","27.2","43.8","1.0"
"1673931600","2023-01-1706:00","7.5","45.5","0","Patchyrainpossible","14.9","24.0","141","SE","996.0","29.41","0.1","0.0","0.0","74","71","3.8","38.9","3.8","38.9","7.5","45.5","3.2","37.8","1","100","0","0","10.0","6.0","26.6","42.8","1.0"
"1673935200","2023-01-1707:00","8.0","46.3","0","Patchyrainpossible","13.5","21.7","149","SSE","996.0","29.41","0.1","0.0","0.0","74","65","4.6","40.3","4.6","40.3","8.0","46.3","3.6","38.5","1","100","0","0","10.0","6.0","24.1","38.8","1.0"
"1673938800","2023-01-1708:00","8.4","47.2","1","Patchyrainpossible","13.0","20.9","157","SSE","996.0","29.42","0.1","0.0","0.0","74","82","5.3","41.6","5.3","41.6","8.4","47.2","4.0","39.2","1","100","0","0","10.0","6.0","21.6","34.8","2.0"
"1673942400","2023-01-1709:00","8.9","48.0","1","Patchyrainpossible","12.9","20.7","166","SSE","996.0","29.42","0.3","0.01","0.0","74","100","5.9","42.7","5.9","42.7","8.9","48.0","4.4","39.9","1","100","0","0","10.0","6.0","20.5","32.9","2.0"
"1673946000","2023-01-1710:00","10.5","50.8","1","Patchyrainpossible","12.0","19.3","176","S","997.0","29.44","0.1","0.0","0.0","67","95","8.0","46.5","8.0","46.5","10.5","50.8","4.4","39.9","1","100","0","0","10.0","6.0","20.1","32.3","3.0"
"1673949600","2023-01-1711:00","12.0","53.7","1","Overcast","10.7","17.2","187","S","998.0","29.46","0.0","0.0","0.0","60","90","10.2","50.4","10.2","50.4","12.0","53.7","4.4","39.9","0","0","0","0","10.0","6.0","16.6","26.8","3.0"
"1673953200","2023-01-1712:00","13.6","56.5","1","Overcast","11.4","18.4","198","SSW","998.0","29.47","0.0","0.0","0.0","54","85","12.1","53.7","12.1","53.7","13.6","56.5","4.4","39.9","0","0","0","0","10.0","6.0","13.2","21.2","3.0"
"1673956800","2023-01-1713:00","13.9","57.0","1","Cloudy","9.8","15.8","188","S","998.0","29.46","0.0","0.0","0.0","52","64","12.6","54.8","12.6","54.8","13.9","57.0","4.2","39.5","0","0","0","0","10.0","6.0","14.7","23.6","3.0"
"1673960400","2023-01-1714:00","14.2","57.6","1","Partlycloudy","8.3","13.3","179","S","997.0","29.45","0.0","0.0","0.0","50","42","13.3","55.9","13.3","55.9","14.2","57.6","3.9","39.1","0","0","0","0","10.0","6.0","13.6","22.0","4.0"
"1673964000","2023-01-1715:00","14.5","58.1","1","Patchyrainpossible","6.7","10.8","170","S","997.0","29.44","0.1","0.0","0.0","48","82","13.9","57.0","13.9","57.0","14.5","58.1","3.7","38.7","1","100","0","0","10.0","6.0","13.4","21.6","3.0"
"1673967600","2023-01-1716:00","13.4","56.1","1","Patchyrainpossible","10.1","16.2","159","SSE","996.0","29.42","0.2","0.01","0.0","55","74","12.0","53.5","12.0","53.5","13.4","56.1","4.3","39.7","1","100","0","0","10.0","6.0","18.5","29.8","3.0"
"1673971200","2023-01-1717:00","12.2","54.0","0","Patchyrainpossible","13.4","21.6","147","SSE","996.0","29.4","0.2","0.01","0.0","61","74","10.1","50.1","10.1","50.1","12.2","54.0","4.9","40.8","1","100","0","0","10.0","6.0","24.3","39.1","1.0"
"1673974800","2023-01-1718:00","11.1","52.0","0","Patchyrainpossible","16.8","27.0","136","SE","995.0","29.38","0.3","0.01","0.0","68","100","8.2","46.8","8.2","46.8","11.1","52.0","5.5","41.9","1","100","0","0","10.0","6.0","29.3","47.2","1.0"
"1673978400","2023-01-1719:00","11.4","52.5","0","Moderaterainattimes","18.0","28.9","140","SE","994.0","29.36","0.8","0.03","0.0","66","100","8.5","47.2","8.5","47.2","11.4","52.5","5.3","41.5","1","100","0","0","10.0","6.0","30.8","49.6","1.0"
"1673982000","2023-01-1720:00","11.7","53.1","0","Patchyrainpossible","19.2","30.8","143","SE","994.0","29.34","0.2","0.01","0.0","64","100","8.7","47.7","8.7","47.7","11.7","53.1","5.1","41.2","1","100","0","0","10.0","6.0","32.5","52.3","1.0"
"1673985600","2023-01-1721:00","12.0","53.6","0","Moderaterainattimes","20.4","32.8","147","SSE","993.0","29.32","0.9","0.04","0.0","62","100","9.0","48.2","9.0","48.2","12.0","53.6","4.9","40.8","1","100","0","0","10.0","6.0","32.2","51.8","1.0"
"1673989200","2023-01-1722:00","11.8","53.2","0","Cloudy","19.2","31.0","148","SSE","993.0","29.31","0.0","0.0","0.0","61","83","8.9","47.9","8.9","47.9","11.8","53.2","4.7","40.4","0","0","0","0","10.0","6.0","31.3","50.4","1.0"
"1673992800","2023-01-1723:00","11.6","52.9","0","Patchyrainpossible","15.2","24.5","149","SSE","992.0","29.31","0.2","0.01","0.0","61","65","9.0","48.3","9.0","48.3","11.6","52.9","4.4","40.0","1","100","0","0","10.0","6.0","30.4","49.0","1.0"
